Year,Week,Classification,Age,Location,Number_of_Visit_Cases,Total_Number_of_health_insurance_Visit_Cases
2008,18,０,18,5,0,3
2008,18,０,18,2,0,15
2008,18,０,18,3,0,46
2008,18,０,18,2,0,14
2008,18,０,18,1,1,229
2008,18,０,18,3,2,204
2008,18,０,18,1,1,23
2008,18,０,18,5,0,2
2008,18,０,18,2,0,29
2008,18,０,18,1,0,144
2008,18,０,18,1,1,42
2008,18,０,18,1,0,23
2008,18,０,18,3,0,34
2008,18,０,18,3,0,28
2008,18,０,18,2,4,131
2008,18,０,18,5,0,2
2008,18,０,48,2,15,2550
2008,18,０,48,1,16,4435
2008,18,０,48,4,0,188
2008,18,０,48,3,1,1054
2008,18,０,48,1,1,460
2008,18,０,48,4,2,392
2008,18,０,48,5,0,31
2008,18,０,48,2,1,104
2008,18,０,48,3,1,367
2008,18,０,48,2,1,107
2008,18,０,48,1,4,1919
2008,18,０,48,3,3,2309
2008,18,０,48,1,2,323
2008,18,０,48,5,0,2
2008,18,０,48,2,3,232
2008,18,０,48,1,7,1585
2008,18,０,48,1,3,399
2008,18,０,48,1,0,136
2008,18,０,48,3,1,258
2008,18,０,48,3,2,485
2008,18,０,48,2,25,1120
2008,18,０,48,5,0,12
2008,18,０,9,2,12,194
2008,18,０,9,1,25,289
2008,18,０,9,4,1,22
2008,18,０,9,3,0,41
2008,18,０,9,1,2,76
2008,18,０,9,4,0,26
2008,18,０,9,5,1,5
2008,18,０,9,2,0,9
2008,18,０,9,3,2,34
2008,18,０,9,2,0,4
2008,18,０,9,1,3,164
2008,18,０,9,3,3,149
2008,18,０,9,1,1,25
2008,18,０,9,2,0,6
2008,18,０,9,1,1,66
2008,18,０,9,1,2,32
2008,18,０,9,1,0,13
2008,18,０,9,3,1,14
2008,18,０,9,3,1,37
2008,18,０,9,2,13,116
2008,18,０,65,2,14,1376
2008,18,０,65,1,12,2787
2008,18,０,65,4,0,148
2008,18,０,65,3,2,557
2008,18,０,65,1,1,362
2008,18,０,65,4,1,283
2008,18,０,65,5,0,16
2008,18,０,65,2,2,98
2008,18,０,65,3,0,272
2008,18,０,65,2,0,93
2008,18,０,65,1,5,1070
2008,18,０,65,3,4,1181
2008,18,０,65,1,0,259
2008,18,０,65,5,0,2
2008,18,０,65,2,2,162
2008,18,０,65,1,5,860
2008,18,０,65,1,0,173
2008,18,０,65,1,1,58
2008,18,０,65,3,0,162
2008,18,０,65,3,1,411
2008,18,０,65,2,22,730
2008,18,０,65,5,0,8
2008,18,1,2,2,2945,47182
2008,18,1,2,1,1595,29996
2008,18,1,2,4,93,2454
2008,18,1,2,3,1549,26790
2008,18,1,2,1,351,6988
2008,18,1,2,4,164,4418
2008,18,1,2,5,49,1150
2008,18,1,2,2,575,8055
2008,18,1,2,3,762,11542
2008,18,1,2,2,777,7972
2008,18,1,2,1,2491,33634
2008,18,1,2,3,2267,36723
2008,18,1,2,1,397,4813
2008,18,1,2,5,3,100
2008,18,1,2,2,747,11978
2008,18,1,2,1,2756,50619
2008,18,1,2,1,532,7367
2008,18,1,2,1,368,7877
2008,18,1,2,3,598,7209
2008,18,1,2,3,338,4695
2008,18,1,2,2,1355,23440
2008,18,1,2,5,73,1593
2008,18,1,18,2,1695,50612
2008,18,1,18,1,1126,39737
2008,18,1,18,4,53,1990
2008,18,1,18,3,1088,30214
2008,18,1,18,1,156,5654
2008,18,1,18,4,135,5029
2008,18,1,18,5,14,1378
2008,18,1,18,2,241,5857
2008,18,1,18,3,304,10812
2008,18,1,18,2,268,6789
2008,18,1,18,1,1149,28879
2008,18,1,18,3,1609,43169
2008,18,1,18,1,185,5265
2008,18,1,18,5,13,288
2008,18,1,18,2,389,9309
2008,18,1,18,1,2096,55151
2008,18,1,18,1,240,7510
2008,18,1,18,1,238,5839
2008,18,1,18,3,264,7174
2008,18,1,18,3,227,4267
2008,18,1,18,2,687,19428
2008,18,1,18,5,56,2216
2008,18,1,48,2,6376,296768
2008,18,1,48,1,4674,310277
2008,18,1,48,4,358,18165
2008,18,1,48,3,3696,188297
2008,18,1,48,1,668,40634
2008,18,1,48,4,501,34087
2008,18,1,48,5,57,5736
2008,18,1,48,2,1173,43942
2008,18,1,48,3,1522,77848
2008,18,1,48,2,1010,43762
2008,18,1,48,1,4255,183160
2008,18,1,48,3,7225,310213
2008,18,1,48,1,793,39328
2008,18,1,48,5,18,691
2008,18,1,48,2,1678,64633
2008,18,1,48,1,7725,336281
2008,18,1,48,1,807,43764
2008,18,1,48,1,778,35731
2008,18,1,48,3,1377,49167
2008,18,1,48,3,946,34656
2008,18,1,48,2,2687,119005
2008,18,1,48,5,227,13162
2008,18,1,9,2,2625,74471
2008,18,1,9,1,1582,54126
2008,18,1,9,4,108,4015
2008,18,1,9,3,1521,41723
2008,18,1,9,1,336,10971
2008,18,1,9,4,217,7408
2008,18,1,9,5,37,1772
2008,18,1,9,2,527,12876
2008,18,1,9,3,605,18730
2008,18,1,9,2,700,11828
2008,18,1,9,1,2150,53069
2008,18,1,9,3,2262,63768
2008,18,1,9,1,443,8214
2008,18,1,9,5,2,145
2008,18,1,9,2,790,17983
2008,18,1,9,1,3022,89100
2008,18,1,9,1,454,11371
2008,18,1,9,1,457,11468
2008,18,1,9,3,448,11360
2008,18,1,9,3,546,8564
2008,18,1,9,2,1148,34335
2008,18,1,9,5,91,2721
2008,18,1,65,2,1938,108105
2008,18,1,65,1,1557,144762
2008,18,1,65,4,198,11849
2008,18,1,65,3,1589,90639
2008,18,1,65,1,366,25193
2008,18,1,65,4,229,18101
2008,18,1,65,5,17,2591
2008,18,1,65,2,599,26521
2008,18,1,65,3,804,47505
2008,18,1,65,2,545,25795
2008,18,1,65,1,1276,66762
2008,18,1,65,3,2717,133005
2008,18,1,65,1,348,19504
2008,18,1,65,5,6,218
2008,18,1,65,2,960,38802
2008,18,1,65,1,2103,99592
2008,18,1,65,1,203,16036
2008,18,1,65,1,312,15978
2008,18,1,65,3,581,23299
2008,18,1,65,3,624,26783
2008,18,1,65,2,1281,57515
2008,18,1,65,5,108,8399
2008,19,０,2,2,32,324
2008,19,０,2,1,53,467
2008,19,０,2,4,0,26
2008,19,０,2,3,1,59
2008,19,０,2,1,2,137
2008,19,０,2,4,3,58
2008,19,０,2,5,2,12
2008,19,０,2,2,0,9
2008,19,０,2,3,1,38
2008,19,０,2,2,0,1
2008,19,０,2,1,6,276
2008,19,０,2,3,8,259
2008,19,０,2,1,2,45
2008,19,０,2,5,1,3
2008,19,０,2,2,0,6
2008,19,０,2,1,5,115
2008,19,０,2,1,3,95
2008,19,０,2,1,1,21
2008,19,０,2,3,2,47
2008,19,０,2,3,0,55
2008,19,０,2,2,38,269
2008,19,０,18,2,3,286
2008,19,０,18,1,3,332
2008,19,０,18,4,0,14
2008,19,０,18,3,0,61
2008,19,０,18,1,0,38
2008,19,０,18,4,1,35
2008,19,０,18,5,0,3
2008,19,０,18,2,0,21
2008,19,０,18,3,0,34
2008,19,０,18,2,0,25
2008,19,０,18,1,2,161
2008,19,０,18,3,0,227
2008,19,０,18,1,1,25
2008,19,０,18,5,0,3
2008,19,０,18,2,0,20
2008,19,０,18,1,1,151
2008,19,０,18,1,0,30
2008,19,０,18,1,0,19
2008,19,０,18,3,0,30
2008,19,０,18,3,0,29
2008,19,０,18,2,2,114
2008,19,０,18,5,0,2
2008,19,０,48,2,18,2642
2008,19,０,48,1,18,4386
2008,19,０,48,4,0,205
2008,19,０,48,3,4,1189
2008,19,０,48,1,1,421
2008,19,０,48,4,3,506
2008,19,０,48,5,0,19
2008,19,０,48,2,0,125
2008,19,０,48,3,0,303
2008,19,０,48,2,1,125
2008,19,０,48,1,6,1750
2008,19,０,48,3,3,2455
2008,19,０,48,1,0,338
2008,19,０,48,5,0,6
2008,19,０,48,2,1,211
2008,19,０,48,1,6,1493
2008,19,０,48,1,0,398
2008,19,０,48,1,3,122
2008,19,０,48,3,0,297
2008,19,０,48,3,1,480
2008,19,０,48,2,29,1111
2008,19,０,48,5,1,19
2008,19,０,9,2,9,184
2008,19,０,9,1,22,288
2008,19,０,9,4,0,19
2008,19,０,9,3,0,24
2008,19,０,9,1,0,69
2008,19,０,9,4,4,34
2008,19,０,9,5,0,1
2008,19,０,9,2,0,6
2008,19,０,9,3,1,16
2008,19,０,9,2,0,3
2008,19,０,9,1,0,148
2008,19,０,9,3,4,160
2008,19,０,9,1,2,26
2008,19,０,9,5,0,1
2008,19,０,9,2,0,4
2008,19,０,9,1,2,56
2008,19,０,9,1,2,23
2008,19,０,9,1,0,10
2008,19,０,9,3,0,23
2008,19,０,9,3,0,32
2008,19,０,9,2,15,97
2008,19,０,65,2,8,1358
2008,19,０,65,1,18,2707
2008,19,０,65,4,1,159
2008,19,０,65,3,2,587
2008,19,０,65,1,0,337
2008,19,０,65,4,0,280
2008,19,０,65,5,2,25
2008,19,０,65,2,4,88
2008,19,０,65,3,0,186
2008,19,０,65,2,2,87
2008,19,０,65,1,4,969
2008,19,０,65,3,3,1233
2008,19,０,65,1,1,313
2008,19,０,65,5,0,2
2008,19,０,65,2,1,194
2008,19,０,65,1,8,810
2008,19,０,65,1,1,142
2008,19,０,65,1,0,63
2008,19,０,65,3,1,169
2008,19,０,65,3,2,406
2008,19,０,65,2,40,756
2008,19,０,65,5,0,9
2008,19,1,2,2,2925,46591
2008,19,1,2,1,1513,28361
2008,19,1,2,4,99,2492
2008,19,1,2,3,1532,26663
2008,19,1,2,1,318,6930
2008,19,1,2,4,193,4448
2008,19,1,2,5,48,1170
2008,19,1,2,2,509,8079
2008,19,1,2,3,667,11454
2008,19,1,2,2,721,7996
2008,19,1,2,1,2155,32530
2008,19,1,2,3,2447,37285
2008,19,1,2,1,406,4808
2008,19,1,2,5,3,86
2008,19,1,2,2,699,12544
2008,19,1,2,1,2658,48582
2008,19,1,2,1,459,6918
2008,19,1,2,1,380,7657
2008,19,1,2,3,570,7326
2008,19,1,2,3,336,4789
2008,19,1,2,2,1341,23477
2008,19,1,2,5,66,1423
2008,19,1,18,2,1747,50067
2008,19,1,18,1,1144,38471
2008,19,1,18,4,55,2055
2008,19,1,18,3,1174,31056
2008,19,1,18,1,147,5765
2008,19,1,18,4,122,5141
2008,19,1,18,5,13,1327
2008,19,1,18,2,267,6057
2008,19,1,18,3,343,11064
2008,19,1,18,2,250,6571
2008,19,1,18,1,1048,26987
2008,19,1,18,3,1492,43694
2008,19,1,18,1,169,5223
2008,19,1,18,5,14,315
2008,19,1,18,2,413,9466
2008,19,1,18,1,1976,52299
2008,19,1,18,1,206,6813
2008,19,1,18,1,249,5761
2008,19,1,18,3,268,7475
2008,19,1,18,3,209,4296
2008,19,1,18,2,632,19398
2008,19,1,18,5,70,2013
2008,19,1,48,2,6456,290758
2008,19,1,48,1,4482,302632
2008,19,1,48,4,349,17877
2008,19,1,48,3,3692,188034
2008,19,1,48,1,704,40697
2008,19,1,48,4,453,35166
2008,19,1,48,5,54,5751
2008,19,1,48,2,1162,43738
2008,19,1,48,3,1436,75981
2008,19,1,48,2,1036,41973
2008,19,1,48,1,4128,174588
2008,19,1,48,3,7383,309592
2008,19,1,48,1,847,38762
2008,19,1,48,5,8,627
2008,19,1,48,2,1753,64969
2008,19,1,48,1,7809,315984
2008,19,1,48,1,778,41727
2008,19,1,48,1,824,34296
2008,19,1,48,3,1368,48522
2008,19,1,48,3,906,35448
2008,19,1,48,2,2866,117307
2008,19,1,48,5,251,13095
2008,19,1,9,2,2686,72551
2008,19,1,9,1,1538,51127
2008,19,1,9,4,98,4100
2008,19,1,9,3,1543,39738
2008,19,1,9,1,299,9990
2008,19,1,9,4,197,7068
2008,19,1,9,5,38,1674
2008,19,1,9,2,473,11826
2008,19,1,9,3,643,18452
2008,19,1,9,2,593,11121
2008,19,1,9,1,1986,49331
2008,19,1,9,3,2307,61864
2008,19,1,9,1,372,7590
2008,19,1,9,5,14,149
2008,19,1,9,2,712,17706
2008,19,1,9,1,2894,81857
2008,19,1,9,1,422,10287
2008,19,1,9,1,379,10603
2008,19,1,9,3,372,11137
2008,19,1,9,3,463,8715
2008,19,1,9,2,1029,32007
2008,19,1,9,5,121,2595
2008,19,1,65,2,1877,108183
2008,19,1,65,1,1531,149581
2008,19,1,65,4,191,11918
2008,19,1,65,3,1591,92079
2008,19,1,65,1,393,25126
2008,19,1,65,4,252,19320
2008,19,1,65,5,18,2564
2008,19,1,65,2,567,26411
2008,19,1,65,3,830,46154
2008,19,1,65,2,551,24935
2008,19,1,65,1,1144,64670
2008,19,1,65,3,2674,134394
2008,19,1,65,1,371,19712
2008,19,1,65,5,2,165
2008,19,1,65,2,1009,39350
2008,19,1,65,1,2057,94877
2008,19,1,65,1,200,15270
2008,19,1,65,1,278,15541
2008,19,1,65,3,531,23447
2008,19,1,65,3,638,27647
2008,19,1,65,2,1287,57825
2008,19,1,65,5,137,8452
2008,20,０,2,2,23,280
2008,20,０,2,1,54,463
2008,20,０,2,4,0,35
2008,20,０,2,3,0,56
2008,20,０,2,1,1,133
2008,20,０,2,4,3,47
2008,20,０,2,5,0,8
2008,20,０,2,2,0,7
2008,20,０,2,3,0,54
2008,20,０,2,2,0,3
2008,20,０,2,1,0,293
2008,20,０,2,3,3,264
2008,20,０,2,1,2,47
2008,20,０,2,5,1,1
2008,20,０,2,2,0,8
2008,20,０,2,1,9,104
2008,20,０,2,1,4,96
2008,20,０,2,1,2,21
2008,20,０,2,3,7,45
2008,20,０,2,3,0,37
2008,20,０,2,2,37,233
2008,20,０,2,5,0,3
2008,20,０,18,2,6,286
2008,20,０,18,1,3,303
2008,20,０,18,4,0,24
2008,20,０,18,3,0,71
2008,20,０,18,1,0,41
2008,20,０,18,4,0,29
2008,20,０,18,5,0,4
2008,20,０,18,2,0,18
2008,20,０,18,3,0,47
2008,20,０,18,2,0,24
2008,20,０,18,1,1,192
2008,20,０,18,3,0,216
2008,20,０,18,1,1,31
2008,20,０,18,5,0,2
2008,20,０,18,2,1,26
2008,20,０,18,1,0,139
2008,20,０,18,1,1,31
2008,20,０,18,1,0,13
2008,20,０,18,3,0,29
2008,20,０,18,3,0,29
2008,20,０,18,2,7,128
2008,20,０,18,5,0,2
2008,20,０,48,2,15,2589
2008,20,０,48,1,21,4371
2008,20,０,48,4,0,179
2008,20,０,48,3,5,1098
2008,20,０,48,1,0,435
2008,20,０,48,4,4,465
2008,20,０,48,5,1,29
2008,20,０,48,2,2,144
2008,20,０,48,3,1,357
2008,20,０,48,2,2,142
2008,20,０,48,1,3,1783
2008,20,０,48,3,7,2527
2008,20,０,48,1,6,352
2008,20,０,48,5,0,2
2008,20,０,48,2,2,233
2008,20,０,48,1,6,1486
2008,20,０,48,1,2,401
2008,20,０,48,1,0,137
2008,20,０,48,3,1,321
2008,20,０,48,3,3,455
2008,20,０,48,2,24,1146
2008,20,０,48,5,0,14
2008,20,０,9,2,20,177
2008,20,０,9,1,19,292
2008,20,０,9,4,0,19
2008,20,０,9,3,1,51
2008,20,０,9,1,0,76
2008,20,０,9,4,5,30
2008,20,０,9,5,0,4
2008,20,０,9,2,0,9
2008,20,０,9,3,0,33
2008,20,０,9,2,0,6
2008,20,０,9,1,1,151
2008,20,０,9,3,4,157
2008,20,０,9,1,2,30
2008,20,０,9,5,0,2
2008,20,０,9,2,0,3
2008,20,０,9,1,4,82
2008,20,０,9,1,2,34
2008,20,０,9,1,0,20
2008,20,０,9,3,0,19
2008,20,０,9,3,0,35
2008,20,０,9,2,12,106
2008,20,０,9,5,0,1
2008,20,０,65,2,12,1423
2008,20,０,65,1,21,2628
2008,20,０,65,4,0,142
2008,20,０,65,3,1,559
2008,20,０,65,1,0,350
2008,20,０,65,4,1,286
2008,20,０,65,5,2,15
2008,20,０,65,2,2,82
2008,20,０,65,3,0,262
2008,20,０,65,2,3,80
2008,20,０,65,1,0,1006
2008,20,０,65,3,4,1294
2008,20,０,65,1,2,258
2008,20,０,65,5,0,4
2008,20,０,65,2,1,159
2008,20,０,65,1,7,776
2008,20,０,65,1,1,167
2008,20,０,65,1,0,67
2008,20,０,65,3,0,178
2008,20,０,65,3,2,418
2008,20,０,65,2,30,726
2008,20,０,65,5,0,17
2008,20,1,2,2,3178,50809
2008,20,1,2,1,1657,31919
2008,20,1,2,4,77,2535
2008,20,1,2,3,1465,27555
2008,20,1,2,1,348,7045
2008,20,1,2,4,203,4574
2008,20,1,2,5,58,1205
2008,20,1,2,2,555,8647
2008,20,1,2,3,800,12043
2008,20,1,2,2,758,8823
2008,20,1,2,1,2355,35893
2008,20,1,2,3,2453,39164
2008,20,1,2,1,446,5482
2008,20,1,2,5,9,112
2008,20,1,2,2,726,12990
2008,20,1,2,1,2889,55594
2008,20,1,2,1,562,8062
2008,20,1,2,1,432,8943
2008,20,1,2,3,525,7490
2008,20,1,2,3,316,4984
2008,20,1,2,2,1425,24567
2008,20,1,2,5,76,1377
2008,20,1,18,2,1737,54376
2008,20,1,18,1,1112,42620
2008,20,1,18,4,44,2010
2008,20,1,18,3,1074,31894
2008,20,1,18,1,161,5928
2008,20,1,18,4,124,4975
2008,20,1,18,5,20,1375
2008,20,1,18,2,241,6289
2008,20,1,18,3,297,11343
2008,20,1,18,2,270,7597
2008,20,1,18,1,1198,29996
2008,20,1,18,3,1497,44482
2008,20,1,18,1,190,5627
2008,20,1,18,5,7,385
2008,20,1,18,2,406,9911
2008,20,1,18,1,2107,59130
2008,20,1,18,1,227,8144
2008,20,1,18,1,237,6291
2008,20,1,18,3,268,7521
2008,20,1,18,3,223,4544
2008,20,1,18,2,699,20285
2008,20,1,18,5,79,2125
2008,20,1,48,2,6728,311299
2008,20,1,48,1,4929,329755
2008,20,1,48,4,370,18689
2008,20,1,48,3,3822,196112
2008,20,1,48,1,759,42227
2008,20,1,48,4,471,35668
2008,20,1,48,5,56,6066
2008,20,1,48,2,1220,46289
2008,20,1,48,3,1543,80501
2008,20,1,48,2,1116,45958
2008,20,1,48,1,4189,186508
2008,20,1,48,3,7709,320795
2008,20,1,48,1,852,41508
2008,20,1,48,5,17,741
2008,20,1,48,2,1784,66865
2008,20,1,48,1,8291,350169
2008,20,1,48,1,996,47676
2008,20,1,48,1,863,37325
2008,20,1,48,3,1389,50066
2008,20,1,48,3,984,36945
2008,20,1,48,2,2869,123693
2008,20,1,48,5,270,14185
2008,20,1,9,2,2664,79684
2008,20,1,9,1,1570,58137
2008,20,1,9,4,118,4140
2008,20,1,9,3,1445,41709
2008,20,1,9,1,308,10636
2008,20,1,9,4,187,7313
2008,20,1,9,5,33,1761
2008,20,1,9,2,492,12913
2008,20,1,9,3,568,19117
2008,20,1,9,2,662,12755
2008,20,1,9,1,2008,54436
2008,20,1,9,3,2066,62151
2008,20,1,9,1,478,8978
2008,20,1,9,5,9,161
2008,20,1,9,2,773,18673
2008,20,1,9,1,3129,94388
2008,20,1,9,1,429,11994
2008,20,1,9,1,420,12284
2008,20,1,9,3,478,12275
2008,20,1,9,3,503,9301
2008,20,1,9,2,1083,34670
2008,20,1,9,5,118,2717
2008,20,1,65,2,1954,111171
2008,20,1,65,1,1603,156918
2008,20,1,65,4,209,11793
2008,20,1,65,3,1637,93233
2008,20,1,65,1,396,25959
2008,20,1,65,4,187,18942
2008,20,1,65,5,17,2756
2008,20,1,65,2,581,27579
2008,20,1,65,3,850,48618
2008,20,1,65,2,558,26521
2008,20,1,65,1,1201,67260
2008,20,1,65,3,2767,137923
2008,20,1,65,1,397,20787
2008,20,1,65,5,1,225
2008,20,1,65,2,951,39620
2008,20,1,65,1,2228,101562
2008,20,1,65,1,233,16768
2008,20,1,65,1,318,16664
2008,20,1,65,3,558,23587
2008,20,1,65,3,666,28036
2008,20,1,65,2,1319,58939
2008,20,1,65,5,141,8792
2008,21,０,2,2,18,269
2008,21,０,2,1,29,413
2008,21,０,2,4,0,37
2008,21,０,2,3,0,57
2008,21,０,2,1,0,132
2008,21,０,2,4,2,32
2008,21,０,2,5,3,7
2008,21,０,2,2,0,6
2008,21,０,2,3,0,45
2008,21,０,2,2,0,1
2008,21,０,2,1,2,286
2008,21,０,2,3,3,240
2008,21,０,2,1,0,42
2008,21,０,2,2,0,5
2008,21,０,2,1,7,120
2008,21,０,2,1,1,88
2008,21,０,2,1,2,16
2008,21,０,2,3,2,49
2008,21,０,2,3,0,47
2008,21,０,2,2,25,239
2008,21,０,18,2,5,271
2008,21,０,18,1,2,291
2008,21,０,18,4,0,11
2008,21,０,18,3,1,78
2008,21,０,18,1,0,43
2008,21,０,18,4,1,23
2008,21,０,18,5,0,7
2008,21,０,18,2,0,15
2008,21,０,18,3,0,52
2008,21,０,18,2,0,16
2008,21,０,18,1,0,176
2008,21,０,18,3,3,225
2008,21,０,18,1,0,39
2008,21,０,18,5,0,5
2008,21,０,18,2,0,24
2008,21,０,18,1,1,146
2008,21,０,18,1,0,33
2008,21,０,18,1,0,24
2008,21,０,18,3,0,18
2008,21,０,18,3,0,34
2008,21,０,18,2,5,149
2008,21,０,18,5,0,3
2008,21,０,48,2,18,2590
2008,21,０,48,1,10,4301
2008,21,０,48,4,1,170
2008,21,０,48,3,4,1113
2008,21,０,48,1,0,479
2008,21,０,48,4,3,452
2008,21,０,48,5,0,28
2008,21,０,48,2,0,124
2008,21,０,48,3,0,383
2008,21,０,48,2,4,121
2008,21,０,48,1,1,1832
2008,21,０,48,3,5,2462
2008,21,０,48,1,2,323
2008,21,０,48,5,0,5
2008,21,０,48,2,1,202
2008,21,０,48,1,5,1523
2008,21,０,48,1,0,376
2008,21,０,48,1,1,135
2008,21,０,48,3,1,311
2008,21,０,48,3,1,486
2008,21,０,48,2,18,1074
2008,21,０,48,5,0,15
2008,21,０,9,2,10,187
2008,21,０,9,1,21,264
2008,21,０,9,4,1,23
2008,21,０,9,3,0,39
2008,21,０,9,1,0,70
2008,21,０,9,4,2,28
2008,21,０,9,5,2,7
2008,21,０,9,2,0,5
2008,21,０,9,3,1,31
2008,21,０,9,2,0,1
2008,21,０,9,1,1,156
2008,21,０,9,3,3,158
2008,21,０,9,1,2,23
2008,21,０,9,5,0,2
2008,21,０,9,2,0,7
2008,21,０,9,1,1,62
2008,21,０,9,1,0,26
2008,21,０,9,1,0,12
2008,21,０,9,3,0,13
2008,21,０,9,3,0,33
2008,21,０,9,2,12,112
2008,21,０,65,2,16,1414
2008,21,０,65,1,13,2661
2008,21,０,65,4,0,165
2008,21,０,65,3,1,538
2008,21,０,65,1,0,332
2008,21,０,65,4,7,285
2008,21,０,65,5,0,21
2008,21,０,65,2,3,87
2008,21,０,65,3,2,263
2008,21,０,65,2,1,86
2008,21,０,65,1,3,988
2008,21,０,65,3,2,1270
2008,21,０,65,1,0,270
2008,21,０,65,5,0,8
2008,21,０,65,2,1,184
2008,21,０,65,1,6,852
2008,21,０,65,1,1,158
2008,21,０,65,1,1,65
2008,21,０,65,3,0,167
2008,21,０,65,3,3,432
2008,21,０,65,2,14,718
2008,21,０,65,5,0,3
2008,21,1,2,2,3037,45766
2008,21,1,2,1,1497,28589
2008,21,1,2,4,116,2275
2008,21,1,2,3,1416,25293
2008,21,1,2,1,340,6605
2008,21,1,2,4,172,4097
2008,21,1,2,5,57,1056
2008,21,1,2,2,498,7782
2008,21,1,2,3,680,11012
2008,21,1,2,2,707,7993
2008,21,1,2,1,2144,32357
2008,21,1,2,3,2162,35102
2008,21,1,2,1,402,4798
2008,21,1,2,5,7,118
2008,21,1,2,2,640,11575
2008,21,1,2,1,2623,49666
2008,21,1,2,1,481,7108
2008,21,1,2,1,363,7922
2008,21,1,2,3,485,7033
2008,21,1,2,3,284,4379
2008,21,1,2,2,1332,22285
2008,21,1,2,5,77,1355
2008,21,1,18,2,1635,48081
2008,21,1,18,1,1051,38056
2008,21,1,18,4,52,2000
2008,21,1,18,3,925,28494
2008,21,1,18,1,163,5693
2008,21,1,18,4,78,4704
2008,21,1,18,5,22,1294
2008,21,1,18,2,225,5643
2008,21,1,18,3,296,10763
2008,21,1,18,2,251,6563
2008,21,1,18,1,1049,27238
2008,21,1,18,3,1391,40460
2008,21,1,18,1,179,5346
2008,21,1,18,5,10,323
2008,21,1,18,2,382,8824
2008,21,1,18,1,1948,52208
2008,21,1,18,1,245,7230
2008,21,1,18,1,212,5527
2008,21,1,18,3,223,6705
2008,21,1,18,3,169,4092
2008,21,1,18,2,614,18082
2008,21,1,18,5,73,1794
2008,21,1,48,2,6159,288478
2008,21,1,48,1,4357,303445
2008,21,1,48,4,369,17448
2008,21,1,48,3,3547,179305
2008,21,1,48,1,664,40617
2008,21,1,48,4,402,34601
2008,21,1,48,5,70,5753
2008,21,1,48,2,1183,43643
2008,21,1,48,3,1378,76346
2008,21,1,48,2,988,42985
2008,21,1,48,1,3800,176925
2008,21,1,48,3,6723,296785
2008,21,1,48,1,783,39269
2008,21,1,48,5,15,699
2008,21,1,48,2,1641,63754
2008,21,1,48,1,7342,324258
2008,21,1,48,1,831,43510
2008,21,1,48,1,712,34015
2008,21,1,48,3,1216,46944
2008,21,1,48,3,914,34427
2008,21,1,48,2,2642,114525
2008,21,1,48,5,219,12595
2008,21,1,9,2,2545,69147
2008,21,1,9,1,1365,50645
2008,21,1,9,4,90,3907
2008,21,1,9,3,1361,36325
2008,21,1,9,1,335,9517
2008,21,1,9,4,159,6465
2008,21,1,9,5,34,1572
2008,21,1,9,2,433,11336
2008,21,1,9,3,538,16787
2008,21,1,9,2,585,10934
2008,21,1,9,1,1923,46958
2008,21,1,9,3,1946,55751
2008,21,1,9,1,447,7605
2008,21,1,9,5,9,156
2008,21,1,9,2,714,16403
2008,21,1,9,1,2896,80396
2008,21,1,9,1,400,10213
2008,21,1,9,1,417,10203
2008,21,1,9,3,398,11221
2008,21,1,9,3,392,8079
2008,21,1,9,2,992,30577
2008,21,1,9,5,99,2202
2008,21,1,65,2,1829,107272
2008,21,1,65,1,1465,144642
2008,21,1,65,4,204,11452
2008,21,1,65,3,1625,87809
2008,21,1,65,1,405,25431
2008,21,1,65,4,212,18705
2008,21,1,65,5,21,2699
2008,21,1,65,2,581,26223
2008,21,1,65,3,799,46594
2008,21,1,65,2,492,26055
2008,21,1,65,1,1114,64980
2008,21,1,65,3,2598,130674
2008,21,1,65,1,399,20275
2008,21,1,65,5,3,191
2008,21,1,65,2,916,38894
2008,21,1,65,1,1925,96371
2008,21,1,65,1,205,16216
2008,21,1,65,1,245,15757
2008,21,1,65,3,486,22610
2008,21,1,65,3,598,27097
2008,21,1,65,2,1261,56864
2008,21,1,65,5,125,8231
2008,22,０,2,2,26,318
2008,22,０,2,1,29,424
2008,22,０,2,4,0,22
2008,22,０,2,3,3,55
2008,22,０,2,1,0,133
2008,22,０,2,4,5,52
2008,22,０,2,5,1,9
2008,22,０,2,2,0,7
2008,22,０,2,3,0,36
2008,22,０,2,2,0,2
2008,22,０,2,1,3,314
2008,22,０,2,3,5,258
2008,22,０,2,1,9,47
2008,22,０,2,5,0,3
2008,22,０,2,2,0,3
2008,22,０,2,1,5,125
2008,22,０,2,1,4,81
2008,22,０,2,1,2,20
2008,22,０,2,3,1,55
2008,22,０,2,3,1,58
2008,22,０,2,2,21,248
2008,22,０,18,2,2,301
2008,22,０,18,1,4,329
2008,22,０,18,4,0,15
2008,22,０,18,3,0,71
2008,22,０,18,1,0,59
2008,22,０,18,4,0,51
2008,22,０,18,2,0,22
2008,22,０,18,3,0,35
2008,22,０,18,2,0,19
2008,22,０,18,1,2,205
2008,22,０,18,3,1,217
2008,22,０,18,1,1,39
2008,22,０,18,5,0,2
2008,22,０,18,2,0,22
2008,22,０,18,1,2,153
2008,22,０,18,1,1,30
2008,22,０,18,1,0,14
2008,22,０,18,3,0,26
2008,22,０,18,3,0,21
2008,22,０,18,2,1,123
2008,22,０,18,5,0,2
2008,22,０,48,2,16,2501
